Frame_ID	Timestamp(s)
1	-7.52097529161610
2	-7.50097466986437
3	-7.48097404811264
4	-7.46097342636090
5	-7.44097280460917
6	-7.42097218285744
7	-7.40097156110571
8	-7.38097093935397
9	-7.36097031760224
10	-7.34096969585051
11	-7.32096907409878
12	-7.30096845234704
13	-7.28096783059531
14	-7.26096720884358
15	-7.24096658709185
16	-7.22096596534011
17	-7.20096534358838
18	-7.18096472183665
19	-7.16096410008491
20	-7.14096347833318
21	-7.12096285658145
22	-7.10096223482972
23	-7.08096161307798
24	-7.06096099132625
25	-7.04096036957452
26	-7.02095974782279
27	-7.00095912607105
28	-6.98095850431932
29	-6.96095788256759
30	-6.94095726081586
31	-6.92095663906412
32	-6.90095601731239
33	-6.88095539556066
34	-6.86095477380892
35	-6.84095415205719
36	-6.82095353030546
37	-6.80095290855373
38	-6.78095228680199
39	-6.76095166505026
40	-6.74095104329853
41	-6.72095042154680
42	-6.70094979979506
43	-6.68094917804333
44	-6.66094855629160
45	-6.64094793453987
46	-6.62094731278813
47	-6.60094669103640
48	-6.58094606928467
49	-6.56094544753293
50	-6.54094482578120
51	-6.52094420402947
52	-6.50094358227774
53	-6.48094296052600
54	-6.46094233877427
55	-6.44094171702254
56	-6.42094109527081
57	-6.40094047351907
58	-6.38093985176734
59	-6.36093923001561
60	-6.34093860826388
61	-6.32093798651214
62	-6.30093736476041
63	-6.28093674300868
64	-6.26093612125695
65	-6.24093549950521
66	-6.22093487775348
67	-6.20093425600175
68	-6.18093363425001
69	-6.16093301249828
70	-6.14093239074655
71	-6.12093176899482
72	-6.10093114724308
73	-6.08093052549135
74	-6.06092990373962
75	-6.04092928198789
76	-6.02092866023615
77	-6.00092803848442
78	-5.98092741673269
79	-5.96092679498096
80	-5.94092617322922
81	-5.92092555147749
82	-5.90092492972576
83	-5.88092430797402
84	-5.86092368622229
85	-5.84092306447056
86	-5.82092244271883
87	-5.80092182096709
88	-5.78092119921536
89	-5.76092057746363
90	-5.74091995571190
91	-5.72091933396016
92	-5.70091871220843
93	-5.68091809045670
94	-5.66091746870497
95	-5.64091684695323
96	-5.62091622520150
97	-5.60091560344977
98	-5.58091498169804
99	-5.56091435994630
100	-5.54091373819457
101	-5.52091311644284
102	-5.50091249469110
103	-5.48091187293937
104	-5.46091125118764
105	-5.44091062943591
106	-5.42091000768417
107	-5.40090938593244
108	-5.38090876418071
109	-5.36090814242898
110	-5.34090752067724
111	-5.32090689892551
112	-5.30090627717378
113	-5.28090565542204
114	-5.26090503367031
115	-5.24090441191858
116	-5.22090379016685
117	-5.20090316841511
118	-5.18090254666338
119	-5.16090192491165
120	-5.14090130315992
121	-5.12090068140818
122	-5.10090005965645
123	-5.08089943790472
124	-5.06089881615299
125	-5.04089819440125
126	-5.02089757264952
127	-5.00089695089779
128	-4.98089632914606
129	-4.96089570739432
130	-4.94089508564259
131	-4.92089446389086
132	-4.90089384213913
133	-4.88089322038739
134	-4.86089259863566
135	-4.84089197688393
136	-4.82089135513219
137	-4.80089073338046
138	-4.78089011162873
139	-4.76088948987700
140	-4.74088886812526
141	-4.72088824637353
142	-4.70088762462180
143	-4.68088700287007
144	-4.66088638111833
145	-4.64088575936660
146	-4.62088513761487
147	-4.60088451586313
148	-4.58088389411140
149	-4.56088327235967
150	-4.54088265060794
151	-4.52088202885621
152	-4.50088140710447
153	-4.48088078535274
154	-4.46088016360101
155	-4.44087954184927
156	-4.42087892009754
157	-4.40087829834581
158	-4.38087767659408
159	-4.36087705484234
160	-4.34087643309061
161	-4.32087581133888
162	-4.30087518958715
163	-4.28087456783541
164	-4.26087394608368
165	-4.24087332433195
166	-4.22087270258021
167	-4.20087208082848
168	-4.18087145907675
169	-4.16087083732502
170	-4.14087021557328
171	-4.12086959382155
172	-4.10086897206982
173	-4.08086835031809
174	-4.06086772856635
175	-4.04086710681462
176	-4.02086648506289
177	-4.00086586331116
178	-3.98086524155942
179	-3.96086461980769
180	-3.94086399805596
181	-3.92086337630422
182	-3.90086275455249
183	-3.88086213280076
184	-3.86086151104903
185	-3.84086088929729
186	-3.82086026754556
187	-3.80085964579383
188	-3.78085902404210
189	-3.76085840229036
190	-3.74085778053863
191	-3.72085715878690
192	-3.70085653703517
193	-3.68085591528343
194	-3.66085529353170
195	-3.64085467177997
196	-3.62085405002823
197	-3.60085342827650
198	-3.58085280652477
199	-3.56085218477304
200	-3.54085156302130
201	-3.52085094126957
202	-3.50085031951784
203	-3.48084969776611
204	-3.46084907601437
205	-3.44084845426264
206	-3.42084783251091
207	-3.40084721075918
208	-3.38084658900744
209	-3.36084596725571
210	-3.34084534550398
211	-3.32084472375225
212	-3.30084410200051
213	-3.28084348024878
214	-3.26084285849705
215	-3.24084223674531
216	-3.22084161499358
217	-3.20084099324185
218	-3.18084037149012
219	-3.16083974973838
220	-3.14083912798665
221	-3.12083850623492
222	-3.10083788448319
223	-3.08083726273145
224	-3.06083664097972
225	-3.04083601922799
226	-3.02083539747626
227	-3.00083477572452
228	-2.98083415397279
229	-2.96083353222106
230	-2.94083291046933
231	-2.92083228871759
232	-2.90083166696586
233	-2.88083104521413
234	-2.86083042346239
235	-2.84082980171066
236	-2.82082917995893
237	-2.80082855820720
238	-2.78082793645546
239	-2.76082731470373
240	-2.74082669295200
241	-2.72082607120027
242	-2.70082544944853
243	-2.68082482769680
244	-2.66082420594507
245	-2.64082358419333
246	-2.62082296244160
247	-2.60082234068987
248	-2.58082171893814
249	-2.56082109718640
250	-2.54082047543467
251	-2.52081985368294
252	-2.50081923193121
253	-2.48081861017947
254	-2.46081798842774
255	-2.44081736667601
256	-2.42081674492428
257	-2.40081612317254
258	-2.38081550142081
259	-2.36081487966908
260	-2.34081425791735
