Frame_ID	Timestamp(s)
1	9.81868780191197
2	9.83533032446676
3	9.85197274726656
4	9.86861517006637
5	9.88525769262115
6	9.90190011542095
7	9.91854253822076
8	9.93518506077554
9	9.95182748357535
10	9.96846990637515
11	9.98511242892993
12	10.0017548517297
13	10.0183972745295
14	10.0350397970843
15	10.0516822198841
16	10.0683246426839
17	10.0849671652387
18	10.1016095880385
19	10.1182520108383
20	10.1348945333931
21	10.1515369561929
22	10.1681793789927
23	10.1848219015475
24	10.2014643243473
25	10.2181067471471
26	10.2347492697019
27	10.2513916925017
28	10.2680341153015
29	10.2846766378563
30	10.3013190606561
31	10.3179614834559
32	10.3346040060107
33	10.3512464288105
34	10.3678888516103
35	10.3845313741651
36	10.4011737969649
37	10.4178162197647
38	10.4344587423195
39	10.4511011651193
40	10.4677435879191
41	10.4843861104739
42	10.5010285332737
43	10.5176709560735
44	10.5343134786282
45	10.5509559014280
46	10.5675983242279
47	10.5842408467826
48	10.6008832695824
49	10.6175256923822
50	10.6341682149370
51	10.6508106377368
52	10.6674530605366
53	10.6840955830914
54	10.7007380058912
55	10.7173804286910
56	10.7340229512458
57	10.7506653740456
58	10.7673077968454
59	10.7839503194002
60	10.8005927422000
61	10.8172351649998
62	10.8338776875546
63	10.8505201103544
64	10.8671625331542
65	10.8838050557090
66	10.9004474785088
67	10.9170899013086
68	10.9337324238634
69	10.9503748466632
70	10.9670172694630
71	10.9836597920178
72	11.0003022148176
73	11.0169446376174
74	11.0335871601722
75	11.0502295829720
76	11.0668720057718
77	11.0835145283266
78	11.1001569511264
79	11.1167993739262
80	11.1334418964809
81	11.1500843192808
82	11.1667267420806
83	11.1833692646353
84	11.2000116874351
85	11.2166541102349
86	11.2332966327897
87	11.2499390555895
88	11.2665814783893
89	11.2832240009441
90	11.2998664237439
91	11.3165088465437
92	11.3331513690985
93	11.3497937918983
94	11.3664362146981
95	11.3830787372529
96	11.3997211600527
97	11.4163635828525
98	11.4330061054073
99	11.4496485282071
100	11.4662909510069
101	11.4829334735617
102	11.4995758963615
103	11.5162183191613
104	11.5328608417161
105	11.5495032645159
106	11.5661456873157
107	11.5827882098705
108	11.5994306326703
109	11.6160730554701
110	11.6327155780249
111	11.6493580008247
112	11.6660004236245
113	11.6826429461793
114	11.6992853689791
115	11.7159277917789
116	11.7325703143336
117	11.7492127371335
118	11.7658551599333
119	11.7824976824880
120	11.7991401052878
121	11.8157825280876
122	11.8324250506424
123	11.8490674734422
124	11.8657098962420
125	11.8823524187968
126	11.8989948415966
127	11.9156372643964
128	11.9322797869512
129	11.9489222097510
130	11.9655646325508
131	11.9822071551056
132	11.9988495779054
133	12.0154920007052
134	12.0321345232600
135	12.0487769460598
136	12.0654193688596
137	12.0820618914144
138	12.0987043142142
139	12.1153467370140
140	12.1319892595688
141	12.1486316823686
142	12.1652741051684
143	12.1819166277232
144	12.1985590505230
145	12.2152014733228
146	12.2318439958776
147	12.2484864186774
148	12.2651288414772
149	12.2817713640320
150	12.2984137868318
151	12.3150562096316
152	12.3316987321864
153	12.3483411549862
154	12.3649835777860
155	12.3816261003407
156	12.3982685231405
157	12.4149109459403
158	12.4315534684951
159	12.4481958912949
160	12.4648383140947
161	12.4814808366495
162	12.4981232594493
163	12.5147656822491
164	12.5314082048039
165	12.5480506276037
166	12.5646930504035
167	12.5813355729583
168	12.5979779957581
169	12.6146204185579
170	12.6312629411127
171	12.6479053639125
172	12.6645477867123
173	12.6811903092671
174	12.6978327320669
175	12.7144751548667
176	12.7311176774215
177	12.7477601002213
178	12.7644025230211
179	12.7810450455759
180	12.7976874683757
181	12.8143298911755
182	12.8309724137303
183	12.8476148365301
184	12.8642572593299
185	12.8808997818847
186	12.8975422046845
187	12.9141846274843
188	12.9308271500391
189	12.9474695728389
190	12.9641119956387
191	12.9807545181934
192	12.9973969409932
193	13.0140393637931
194	13.0306818863478
195	13.0473243091476
196	13.0639667319474
197	13.0806092545022
198	13.0972516773020
199	13.1138941001018
200	13.1305366226566
201	13.1471790454564
202	13.1638214682562
203	13.1804639908110
204	13.1971064136108
205	13.2137488364106
206	13.2303913589654
207	13.2470337817652
208	13.2636762045650
209	13.2803187271198
210	13.2969611499196
211	13.3136035727194
212	13.3302460952742
213	13.3468885180740
214	13.3635309408738
215	13.3801734634286
216	13.3968158862284
217	13.4134583090282
218	13.4301008315830
219	13.4467432543828
220	13.4633856771826
221	13.4800281997374
222	13.4966706225372
223	13.5133130453370
224	13.5299555678918
225	13.5465979906916
226	13.5632404134914
227	13.5798829360461
228	13.5965253588459
229	13.6131677816458
230	13.6298103042005
